id	created_at	full_text
824962538714574848	2017-01-27 12:49:30+00:00	Looking forward to seeing @vinciband tonight. Really enjoyed their last gig!
824908051132080128	2017-01-27 09:13:00+00:00	Speaking at @IPPN_Education conference about our plan to have the best education system in Europe. https://t.co/J0qmBWDmQ8
824584363815895040	2017-01-26 11:46:47+00:00	Getting a quick insight into @PiranhaBar's new traineeship in visual effects at the Apprenticeship &amp; traineeship launch with @JohnHalligan. https://t.co/zgGGTi8fy7
824584030440005633	2017-01-26 11:45:27+00:00	Busy morning. Launched our Apprenticeship and traineeship Plan in @PiranhaBar. Taking #leadersquestions in the Daìl at 12 @FineGael
824576664072056833	2017-01-26 11:16:11+00:00	Delighted to launch Apprenticeship and traineeship plan with @JohnHalligan this morning. Plan to create 50,000 places by 2020 @FineGael
824198626834546689	2017-01-25 10:14:00+00:00	Hi @Stephanenny, thanks for letting us know it should be working now - admissions_religion@education.gov.ie@edu_equal @Education_Ire
824163426494771200	2017-01-25 07:54:07+00:00	Apologies some people seem to be having problems with the link - this one should work: https://t.co/6sbJl3ZCoD
824025622674604034	2017-01-24 22:46:32+00:00	@colmjoconnor apologies - https://t.co/blr5eIk2Hs
823953376622891008	2017-01-24 17:59:27+00:00	I look forward to hearing your views on this important and multi-faceted issue
823953056391897089	2017-01-24 17:58:11+00:00	Full details on consultation on role of religion in school admissions can be found here, including how to submit- https://t.co/1UVklYN5Si…
823834114029658112	2017-01-24 10:05:33+00:00	Great to launch Phase 2 of Music Generation with Adam Clayton -€5.5m investment in music ed from @U2, @TheIrelandFunds &amp; @Education_Ire https://t.co/XK59qwnygZ
822396655215349760	2017-01-20 10:53:36+00:00	Getting a demo of an AI game from students from @itcarlow https://t.co/ZLAOpJ0SNt
822383859840880641	2017-01-20 10:02:45+00:00	This new €10 million teaching and learning centre will cater for 1000 students -a fantastic investment in the region https://t.co/w7NkkoPx9x
822381775619911680	2017-01-20 09:54:29+00:00	The Haughton Building is the latest development in a €150 million capital investment programme in @itcarlow
822381464582950912	2017-01-20 09:53:14+00:00	President of @itcarlow Dr Patricia Mulcahy speaking about the importance of this new investment for the region https://t.co/HalSv6B9Qd
822378018651787264	2017-01-20 09:39:33+00:00	Delighted to be in the sunny south-east today with @PatDeeringTD to open the new Haughton Building in @itcarlow https://t.co/w0F4sOtcO8
822075189794144258	2017-01-19 13:36:13+00:00	@kevinMcirish yes, in fact we are over 40% above 2008 numbers!  SEN teacher allocations for mainstream classes does not impact class size
822034467032276994	2017-01-19 10:54:24+00:00	@dgdoyle84 Waiting lists will be banned in an Admissions Bill I am bringing through the Daíl at the moment
821660341096611841	2017-01-18 10:07:45+00:00	Schools will have less admin &amp; children will get resources sooner. Schools will be supported in implementing this new model
821659464382169088	2017-01-18 10:04:16+00:00	Eamon Stack speaking on equitability of new model. This model will get resources to disadvantaged children sooner https://t.co/VqR3u6wYvk
821659052228964352	2017-01-18 10:02:38+00:00	Schools will be able to get their allocation earlier in the year and the new model will give schools certainty for the future
821658706752442368	2017-01-18 10:01:16+00:00	New model gives teachers flexibility &amp; is a better way to allocate resources. It will allow for whole school approach &amp; earlier intervention
821658005456482304	2017-01-18 09:58:28+00:00	900 extra teachers have been provided to support the new model and up to 1000 schools will receive extra resources https://t.co/e7MOTkVaHB
821657377023922176	2017-01-18 09:55:58+00:00	@MarinoCollege was one of pilot schools for new model. Mary McAteer opens launch speaking about fairness of model https://t.co/lyIvRL8TCO
821654919056912385	2017-01-18 09:46:12+00:00	Getting a tour of the library and SEN tools with principal McAteer, Eamon Stack and SEN teachers of @MarinoCollege https://t.co/ZhXGyg9E7E
821652487853719553	2017-01-18 09:36:33+00:00	At @MarinoCollege today to launch the new model for allocating resource teachers to schools
821334962809016323	2017-01-17 12:34:49+00:00	Admissions bar based on religion is unfair - but we must respect views of our faith-based schools too https://t.co/xak3EWRvL5
821003160877727744	2017-01-16 14:36:21+00:00	To avoid pitfalls &amp; unintended consequences, there will be a short, 10-12-week consultation so I can hear the views of all stakeholders
821002778743107584	2017-01-16 14:34:50+00:00	1) A catchment area approach 2) ‘nearest school rule’ 3) A quota system and 4) prohibition on schools using religion as a factor
821002015551721473	2017-01-16 14:31:48+00:00	There are 4 possible approaches for dealing with these issues, in primary schools to begin with.
821001706653843456	2017-01-16 14:30:34+00:00	Today I spoke about my intention to reform the schools admissions system in relation to the role that religion can play in that process...
