id	created_at	full_text
917765967123492864	2017-10-10 14:57:12+00:00	Some of the key measures in #budget2018 include:
917746982432772097	2017-10-10 13:41:46+00:00	The significant increase in the budget for education over the last two years highlights the priority government has placed on education #budget2018
917746475123265537	2017-10-10 13:39:45+00:00	Where every person and every family has the opportunity to fulfil their potential #budget2018
917744833355186176	2017-10-10 13:33:13+00:00	This new investment will progress us towards our goal to make the Irish Education &amp; Training Service #bestinEurope within a decade
917741815767453697	2017-10-10 13:21:14+00:00	This is the second consecutive year of major reinvestment in education in Ireland #budget18
917741235770716160	2017-10-10 13:18:56+00:00	Increase of €554m marks the largest ever education budget, at a total of over €10billion in 2018, a 5.8% increase #budget18
917303628913819648	2017-10-09 08:20:02+00:00	I will be speaking about resilience and wellbeing teacher training programmes being rolled out to all DEIS schools with @PatKennyNT at 10:20
916373008234745856	2017-10-06 18:42:05+00:00	The key to breakdown barriers of disadvantage is education - @TrinityAccess21 https://t.co/Q5vCT4NiCa
916268255316234241	2017-10-06 11:45:50+00:00	This is a doubling of investment since 2010
916247299742986240	2017-10-06 10:22:33+00:00	Visiting Le Cheile Tyrellstown today, a new 1000 pupil school, €20m investment. Thanks Aine &amp; Leona for your welcome https://t.co/9mHW4TovkI
916246061756375040	2017-10-06 10:17:38+00:00	We are creating up to 20,000 additional and replacement school places this year and investing €400m in new school buildings
916245930319458305	2017-10-06 10:17:07+00:00	Visiting Le Cheile Tyrellstown today, a new 1000 pupil school, €20m investment. Thanks Aine &amp; Leona for your welcome https://t.co/TcIdDUjuiP
915947046292590592	2017-10-05 14:29:27+00:00	The very best of luck to all competitors - https://t.co/C10vOaOEI4
913711566540951552	2017-09-29 10:26:28+00:00	Great to hear from Ruth &amp; Gerald, 2 apprenticeships from the new programs, speaking about the fantastic opportunities these progs offer https://t.co/tTKeDgo7b3
913707182163623938	2017-09-29 10:09:02+00:00	In the @NCIRL this morning to launch two new Financial Services apprenticeships-great e.g. of collaboration btw employers, @NCIRL &amp; IFS https://t.co/nKrlgMmJ3E
913324398484082688	2017-09-28 08:48:00+00:00	Important Third Plenary All-Island Civic Dialogue on Brexit being held today is opened by @campaignforleo #allislanddialogue https://t.co/FgNlkHShl3
913307229503328259	2017-09-28 07:39:46+00:00	Opening the IMI national management conference 2017 this morning, with some great speakers to follow https://t.co/UUEKxcIf9A
912327045337763841	2017-09-25 14:44:52+00:00	Celebrating 50 years at St Mary's Holy Faith Secondary School, Killester https://t.co/2bLCtx9WC4
912267584191500288	2017-09-25 10:48:35+00:00	Around 250,000 pupils benefit from the School Meals scheme every year and these standards will ensure those meals are highly nutritious
912263543088717825	2017-09-25 10:32:32+00:00	In City Quay School today with @SimonHarrisTD @ReginaDo to launch new healthy eating standards for School meals https://t.co/V0IjqOscdE
911316591895248896	2017-09-22 19:49:41+00:00	@Mul_42 Hi Liam, I do indeed. Richard
911265500033945601	2017-09-22 16:26:40+00:00	Final school on a very enjoyable day in Galway, opening an extension in St Killian's College New Inn https://t.co/RlHgxTHut6
911231341227909120	2017-09-22 14:10:56+00:00	Great excitement in St Brigid's Loughrea with members of @Galway_GAA https://t.co/e03uGstwwG
911192961219796992	2017-09-22 11:38:25+00:00	Delighted to present certificates to students on the occasion of raising the yellow flag to celebrate multiculturalism and diversity https://t.co/IkvWo9x3Vm
911184632435085312	2017-09-22 11:05:20+00:00	What a welcome from Merlin Woods (and all the schools we've visited in Galway today!) @1Hildegarde @SeanKyneTD https://t.co/EXw9nOs05K
911177330244096000	2017-09-22 10:36:19+00:00	Great reception at the opening of Scoil Iosaif Naofa's new extension https://t.co/ycWsUFvScr
911174885371731968	2017-09-22 10:26:36+00:00	Delighted to turn the sod at Scoil Mhuire, Oranmore this morning https://t.co/IiWmC7XRY1
911150796309454848	2017-09-22 08:50:52+00:00	Tá an-áthas orm a bheith in bhur láthair ag an ócaid stairiúil seo inniu chun foirgneamh nua Choláiste na Coiribe a chéiliúradh https://t.co/oh4H0mXzqM
910916519156166657	2017-09-21 17:19:56+00:00	Listening to Chairperson Pat Gilmore's address. Congratulations on your final address Pat and thank you for your comments @ETBIreland https://t.co/oxRvSROgon
