id	created_at	full_text
1428789780779868174	2021-08-20 18:43:24+00:00	@therealhughesie Hi Brian, I suggested four options to improve the scheme, while also keeping the bus route. Two involved segregated cycle lanes on Deansgrange Road and two other options (which should be implemented anyway). There's a lot of misinformation being circulated I'm afraid.
1428789525774540810	2021-08-20 18:42:23+00:00	@CoryHendersonG @daveyius Hi Cory, I suggested four options to improve the scheme, while also keeping the bus route. Two involved segregated cycle lanes on Deansgrange Road and two other options (which should be implemented anyway). There's a lot of misinformation being circulated I'm afraid.
1428788555107680256	2021-08-20 18:38:31+00:00	@lisa_mcaree Hi Lisa, thanks for your feedback. I support investment in safer cycling infrastructure. Unfortunately there is a lot of misinformation circulating. My recent Dáil remarks outline my views https://t.co/od2d1YPxZe
1428774248647168010	2021-08-20 17:41:40+00:00	@finianmurphy @barrymward Any of these 4 options would allow a two-way bus service continue. Bus Connects proposes routes on Deansgrange Road and Abbey Road (high frequency B4), they are important to people living in the area. But I accept that's not a priority for everyone. https://t.co/bYdqu5QqKh
1428773521480732676	2021-08-20 17:38:47+00:00	@finianmurphy @barrymward I proposed 4 options: 1 Remove parking on cemetery side to create the segregated lane 2 Engineering changes (which would probably involve a HGV ban) to create a the segregated lane 3 Route per Deansgrange Area Plan 4 Upgrading Link Road / Abbey Road (which should be done anyway)
1428771829540343810	2021-08-20 17:32:04+00:00	@CraptainP @smytho @RBoydBarrett I checked this out, I'm told revised guidelines were issued on 19 August 2021 and no one will be excluded from the transplant list, the usual risk/benefit assessments will continue to be carried out if a donor becomes available.
1428769108556976141	2021-08-20 17:21:15+00:00	@finianmurphy @barrymward The issue is to be examined at the next DLR Council meeting, I would encourage everyone to have their say and engage with Councillors in advance of the meeting. They can be reached at https://t.co/FhKkDCgTwW
1428768721200373775	2021-08-20 17:19:43+00:00	@finianmurphy @barrymward Feedback on the AST was very favorable, but bus users, local schools &amp; residents highlighted issues with the Deansgrange Rd aspect. I proposed a number of changes that would allow the cycle lane go ahead on the route &amp; also other alternatives (which need upgrading anyway)
1428767782594916355	2021-08-20 17:15:59+00:00	@finianmurphy @barrymward I welcomed the Active School Travel proposal, held an online public meeting to detail the benefits &amp; get feedback. I called for it to go further highlighting a number of schools that needed safe infrastructure (Castle Park Dalkey, St Kevin's Sallynoggin &amp; others)
1428766915296628742	2021-08-20 17:12:32+00:00	@finianmurphy @barrymward Myself &amp; @barrymward have supported projects like the the Sutton to Sandycove #S2S coastal route for years. It is regrettable DLR officials have proposed to remove it from the new County Development Plan. We need to make the coast even more accessible https://t.co/pqvO3GbQtE
1428765506136416263	2021-08-20 17:06:56+00:00	@finianmurphy @barrymward Hi Fintan, thanks for your feedback. Its great to see everyone young &amp; old enjoying the coast. I support investment in safer cycling infrastructure. Unfortunately there is a lot of misinformation circulating. My recent Dáil remarks outline my views  https://t.co/od2d1YPxZe
1428492759980204034	2021-08-19 23:03:08+00:00	@brendanjoseph_ @TheJohnnieCraig I appreciate people have their priorities and that's to be expected, the Council also have a job to do but many of their plans have been very light on detail about the impact on bus users. In some cases they omitted any reference to certain routes.
1428489905492172800	2021-08-19 22:51:48+00:00	@TheJohnnieCraig You are right, apologies. The last reply was on 5th August, the original was issued on Fri 23rd. Cllrs were briefed by email the same night
1428486602242809858	2021-08-19 22:38:40+00:00	@brendanjoseph_ Thanks Brendan, I will certainly take a look at DRT options. Hopefully it's something that can be examined at the Climate Action Committee. I appreciate your feedback on the issue.
1428486067498409984	2021-08-19 22:36:33+00:00	@TheJohnnieCraig During the Zoom meeting people suggested a number of alternatives options. I included four in my own submission to officials (two alternative routes &amp; two engineering solutions) any of the four would have kept the bus route. But I accept that's not a priority for everyone (2/2)
1428485127265558528	2021-08-19 22:32:48+00:00	@TheJohnnieCraig Thanks Johnnie, that's an email I sent on 5th August to update people who attended a Zoom meeting on the issue and asked for updates. It must have been sent on to Brookville/Springhill Residents. I haven't sent any letters to residents. (1/2)
1428480277135900677	2021-08-19 22:13:32+00:00	@TheJohnnieCraig Thanks Johnnie, do send it on and I will check (cormac@cormacdevlin.ie). Cllrs were only briefed on 5th August, so that sounds odd
1428478963312218114	2021-08-19 22:08:19+00:00	@brendanjoseph_ The proposed L26 and L27 routes critical services for the area, not just Deansgrange Road. Given the significant new development in Cabinteely - Glenamuck I will be pressing for increased frequencies for these routes. Orbital connections are a major issue in DLR
1428477032539824137	2021-08-19 22:00:39+00:00	@TheJohnnieCraig @RBoydBarrett @smytho Yes
1428476542322106372	2021-08-19 21:58:42+00:00	@TheJohnnieCraig Perhaps you are mistaking me with one of the other reps who sent a letter? I haven't issued any letter to the area. Like most reps I've received hundreds of emails, I've referenced the alternative options I proposed for the segregated cycle route in my replies.
1428470535470583816	2021-08-19 21:34:50+00:00	@TheJohnnieCraig @RBoydBarrett @smytho Thanks for the feedback Johnnie, the article is misleading, remarks were omitted and an editorial slant put on the content &amp; headlines. I support sustainable travel options. I have suggested several alternatives that would ensure the area has safe segregated cycle lanes.
1428468334425776138	2021-08-19 21:26:05+00:00	@brendanjoseph_ Good access to bus services is critical, particularly if we want to give people alternatives. Bus Connects proposes two-way routes on Deansgrange Road &amp; Abbey Road (high frequency). They should proceed in my view, but I appreciate some people have different priorities. https://t.co/liXwj17bsQ
1428464493286281219	2021-08-19 21:10:49+00:00	@brendanjoseph_ Removing a bus route from the area is problematic, particularly given the older profile of the population. I suggested other options (removing parking) to keep the route in place &amp; allow a segregated cycle lane. The issue has become very divisive &amp; misinformation is circulating
1428450192198615040	2021-08-19 20:13:59+00:00	@CraptainP Nope, wasn't invited
1428447882890330113	2021-08-19 20:04:49+00:00	@daveyius Hi David, thanks for the feedback. I support investment in green infrastructure. I have suggested a number of options to improve safety that go well beyond what was proposed. Unfortunately the article is very misleading.
1428446767155224579	2021-08-19 20:00:23+00:00	@brendanjoseph_ Hi Brendan, thanks for the feedback. Removing northbound buses is an issue for bus users in the area. I suggested several alternatives that would allow a safe segregated cycle lane. A HGV transit ban could be an option (I will raise with with FF cllrs).
1426652828093779972	2021-08-14 21:11:54+00:00	Comhghairdeas to our #Dublin @dublinladiesg on a super win earlier and commiserations to @DubGAAOfficial - a day of mixed emotions for all Dubs. Congratulations to @MayoGAA on their success. The atmosphere in @CrokePark was something else. Dublin will be back tough! #DUBvMAYO
1426557455862059013	2021-08-14 14:52:56+00:00	Wishing our #Dublin footballers the very best of luck in their respective matches @CrokePark this afternoon. #UpTheDubs https://t.co/mtDwgYZYRs
1426246133681164289	2021-08-13 18:15:51+00:00	A wonderful initiative and a wonderful achievement to-date 👏🏻 https://t.co/SepKRJqNYS
1426205252173303809	2021-08-13 15:33:24+00:00	📣 The Music &amp; Entertainment Business Assistance Scheme II is now open for applications for smaller businesses with a turnover between 15k-20k.  Self-employed businesses including musicians, singers, lighting &amp; sound crew are eligible to apply.   See: https://t.co/Stiro7Icdj https://t.co/d0Cq9PyU6y
1425905634617221127	2021-08-12 19:42:49+00:00	@jaredhuet @DunLaoghaireTn @OneCumberland @dlrcc @oralestreetfood @CarrollJennifer Thanks Jared, I’ll give it a try soon 👍🏻
1424247004646023173	2021-08-08 05:52:01+00:00	Comhghairdeas Kellie Harrington 🥇🇮🇪👏 https://t.co/nRilEYRErU
1424239997180383237	2021-08-08 05:24:11+00:00	Wow what an amazing win for Dublin's Kellie Harrington! Hard fought and well deserved #Gold at the #Tokyo2020 #Olympics   Great day for Kellie, her family, the team and Irish sport 🇮🇪🇮🇪🇮🇪 👏👏👏 https://t.co/lA6H7vSBGH
1424119840659345411	2021-08-07 21:26:43+00:00	@MONKSTOWNBC @fiannafailparty @ShankillTennis @jackfchambers @michaelclark99 I’d like that. Please drop me a mail and we can try arrange that. Thanks lads
1424100768249008131	2021-08-07 20:10:56+00:00	Great afternoon at Shankill Tennis Club for the Junior Open with Minister Jack Chambers &amp; Cllr Michael Clark. Incredible standard of play from all the participants! https://t.co/hEGISj1Hla
1424091749752967168	2021-08-07 19:35:06+00:00	Fantastic to welcome Minister for Sport Jack Chambers to Dalkey to examine plans for the new Cuala GAA - Dalkey United FC sports complex on Hyde Road.    Jack met with officials &amp; players from both Cuala &amp; Dalkey United to discuss the need for the new sports facility. #Home4Cuala https://t.co/4bZ1X9R0TG
1424084067344076805	2021-08-07 19:04:34+00:00	Positive meeting with Granada Football Club Chair Ciarán Kane, Minister for Sport Jack Chambers &amp; Cllr Michael Clark at the Granada grounds to discuss issues impacting soccer clubs in Dublin. The club is a great credit to the officials and volunteers. https://t.co/CGm04F56Yy
1423653457446244354	2021-08-06 14:33:29+00:00	Fantastic news for clubs in Dún Laoghaire who have been awarded grants under the Sports Equipment Fund - Dalkey Rowing, Sandycove Canoeing, Avoca Hockey, Dalkey Devils Volleyball, DLR Waves Soccer, Monkstown Hockey, DL Rowing &amp; Shankill Tennis clubs  More⏩https://t.co/KDxqF7HsxB https://t.co/xORHZObqp4
1423651763987566604	2021-08-06 14:26:45+00:00	Great news for local healthcare facilities - the HSE Capital plan for 2021 was published this week &amp; includes: €2.51m for the National Rehabilitation Hospital €1.24m for Loughlinstown Hospital  €900k for Dalkey Community Nursing Unit  More details here https://t.co/GIFphK2i9m https://t.co/6QaThLg8tJ
1423160888333377537	2021-08-05 05:56:11+00:00	Fantastic to see Ireland's Kellie Harrington go through to the #Olympic boxing final, what an achievement! 🇮🇪 https://t.co/c4sFTq8iwl
1423028608638013444	2021-08-04 21:10:33+00:00	@AnneRabbitte @DonnellyStephen @MaryButlerTD @NormaFoleyTD1 @sjogcs @mmcgrathtd Well done Minister and thank you for all of your time and engagement on this and many other issues.
1423028322322239491	2021-08-04 21:09:25+00:00	An extremely important and positive message from Minister Anne Rabbitte - I want to thank her and her officials for all of their work in ensuring that a deal was secured between the HSE &amp; St John of God’s. We’ve come a long way from September 2020. Well done to all 👏🏻👏🏻👏🏻 https://t.co/et46OCKx58
1422638375463444482	2021-08-03 19:19:54+00:00	Remembering Roger Casement this evening in Sandycove.   Casement was born in Sandycove in 1864. He was hanged in London on 3rd August 1916.  Thank you to Margaret Brown, Roger Cole and the Roger Casement Commemoration organising committee. https://t.co/1N57vhPrfk
1421493890910236674	2021-07-31 15:32:08+00:00	@SibhONeill88 Thanks for tagging me Siobhán, if @mohsinkamal169 or the doctors send me some details I'll certainly raise the issue. cormac@cormacdevlin.ie
1421493758961590274	2021-07-31 15:31:36+00:00	@abradyis Thanks for tagging me Annette, if @mohsinkamal169 or the doctors send me some details I'll certainly raise the issue. cormac@cormacdevlin.ie
1420850140085166084	2021-07-29 20:54:06+00:00	ℹ Need to get a jab? HSE will be running walk-in vaccination clinics in Dublin over the bank holiday:  City West  Sat 31 Jul 8am-12pm Sun 1 Aug 12pm-6.30pm  Aviva Mon 2 Aug 8.30am-6.30pm  Croke Park  Mon 2 Aug 8.30am-12.30pm &amp; 1.45pm-6.30pm  More details https://t.co/2V68VmZrAN https://t.co/08GJ7TqHRG
1420430856460677123	2021-07-28 17:08:01+00:00	Great news - Cherrywood Educate Together National School has been given approval to construct a brand new 24-classroom national school complete with 2 SEN units at their site in Tully Park, Cherrywood.  Thank you to Minister Norma Foley for progressing approval of this project 👍 https://t.co/dFCtqGDJSt
