id	created_at	full_text
1458065491881250822	2021-11-09 13:34:37+00:00	Victory for People Power! https://t.co/mjY2sE0rud
1458058510105722895	2021-11-09 13:06:52+00:00	Huge victory for People Power! @MelisaHalpin
1458058505643077637	2021-11-09 13:06:51+00:00	Great news! Our campaign to stop Coillte selling off 39 acres in Enniskerry has scored a victory! Coillte called me this morning confirming that the sale was at an advanced stage, but following our intervention in Dail and Council and public outcry, they’ve abandoned the sale! https://t.co/OtF9UCYyMx
1458057689695768583	2021-11-09 13:03:37+00:00	Great news! Our campaign to stop Coillte selling off 39 acres of public forest in Enniskerry has scored a victory. ⁦@coilltenews⁩ called me this am confirming that sale had been abandoned. ⁦@pb4p⁩ https://t.co/yRcXYdktTk
1457802503739695106	2021-11-08 20:09:36+00:00	Well done @MelisaHalpin and DLR councillors. We must keep pressure on to ensure that this forest and public amenity is not sold off. @pb4p https://t.co/og6JkykhXj
1456688260537896969	2021-11-05 18:21:59+00:00	Coillte yday confirmed to me that they are selling off 39acres of public forest near Enniskerry for a paultry 250,000. This is a scandal. This is a public forest with a right of way, bronze age cooking pits and is part of our natural heritage. This privatisation must be stopped. https://t.co/KgqrolfI0O
1456655288598151175	2021-11-05 16:10:58+00:00	@TSratz Ter, can’t recall your daughters case but I can check it if you email me details -can you email her full name and phone number to richard.boydbarrett@oir.ie and I’ll check into it. Apologies if the office didn’t get back we are just overrun with so many people in housing trouble
1456652994582351872	2021-11-05 16:01:51+00:00	Join us at the @COP26Ireland Climate March from the Garden of Remembrance at 12pm Saturday #March4Climate #COP26Ireland https://t.co/L6cbxLthzA
1456536620274946048	2021-11-05 08:19:26+00:00	Homeless by Definition: The report from the IHREC puts flesh on the bones of who walks into our clinics every day. Equality in housing remains an aspiration. The HAP limits are not enough, no plan for residential placements for people with disabilities, the rents are too high https://t.co/QHGDWIsqbu
1456350136750202881	2021-11-04 19:58:24+00:00	Homeless by Definition: Report from @ihrec puts flesh on the bones of who walks into our clinics every day. Equality in housing remains an aspiration. The HAP limits are not enough, no plan for residential placements for people with disabilities, rents just too high. https://t.co/4vVO11tc3v
1455923127125487617	2021-11-03 15:41:37+00:00	5 times more forests are cut down than planted nationally. Shockingly, near Enniskerry, Coillte, a state company, is selling off 39 acres of public forest. Privatisation of public forests needs to be stopped. https://t.co/R2P7al0Em7
1455860110618775555	2021-11-03 11:31:13+00:00	@Carolin88582793 @DublinBayN_PBP @INMO_IRL Great to meet you too Caroline. Well done yesterday and keep it up. Student nurse &amp; midwife power will win through in the end!
1455858256899891205	2021-11-03 11:23:51+00:00	The COVID Pandemic highlighted how much our health service relies on student nurses and midwives to function. The bursary is just not adequate. €100 does little against the rising cost of living. Just insulting. https://t.co/juVgBeu0tm
1455609965608116230	2021-11-02 18:57:14+00:00	I put it to the Tánaiste that if we want a functioning health service in the future, we need to support and respect student nurses and midwives. The cost of living coupled with the tragic amount they are paid will force them abroad #PayStudentNursesandMidwives https://t.co/j4QdXERqeA
1455563782856581126	2021-11-02 15:53:43+00:00	delighted to stand with student nurses&amp;midwives today. nearly a year after we first brought the question of paying these students for their work to the  #Dáil, gov still has not acted on the recommendations. https://t.co/MpRh07s82b
1455559642298322947	2021-11-02 15:37:16+00:00	Great getting to talk to Caroline at @INMO_IRL's protest today outside the Dáil. Outrageous that after all they have done during COVID that still are not paid for all the work they do. We need to retain the medical staff we have not drive them away #PayStudentNursesandMidwives https://t.co/hzrTP8qvwF
1455177131718234113	2021-11-01 14:17:18+00:00	There were empty promises from the government but they have done nothing of substance.  We desperately need to recruit and retain nurses, midwives and other health workers in our public health service, and that means we must treat them properly.  #PayStudentNursesandMidwives 2/2
1455177127570116613	2021-11-01 14:17:17+00:00	INMO have organised a protest outside the Dáil on Tuesday at 1PM over the failure of the gov to pay student nurses and midwives for their work while on placement.   @pb4p brought a motion on this issue to the Dáil last year.  1/2 https://t.co/rgYYl08OIl
1454399312494989314	2021-10-30 10:46:32+00:00	Public Meeting: Monday, Nov. 1st in the Royal Marine Hotel @ 19:30.  Join the discussion on how we can best protect our precious marine resources and coastal amenities while developing our resources in a sustainable and responsible way. https://t.co/fNtpzhP9c2
1453821196965978113	2021-10-28 20:29:18+00:00	Today marks the 9th anniversary of the death of Savita Halappanavar.  It is an outrage that the Catholic Church, whose control has caused so much anguish, may still have a role in the NMH.  The NMH is a healthcare provider and it must be secular. #MakeNMHOurs https://t.co/UG39ISDQVT
1453400148118228998	2021-10-27 16:36:12+00:00	This is really disgraceful. Israel will sink to any depths to demonise anyone who exposes  the cruel injustice and oppression the apartheid state inflicts on the people of #Palestine When will the Irish government and EU finally impose sanctions on this rogue state? @pb4p https://t.co/VxqFqIPdWx
1451541543068778504	2021-10-22 13:30:46+00:00	This money must be carried over for next year and additional money allocated to assist taxi drivers in a Just Transition.
1451541537075175427	2021-10-22 13:30:45+00:00	For all the government’s talk on climate change, they stopped taking applications for taxi drivers to switch to electric vehicles.  €9m of grant funds made available to taxi drivers have not been spent. https://t.co/hKJNsZVzrV
1451527368544333829	2021-10-22 12:34:27+00:00	The @greenparty_ie came into gov on the promise of saving the planet from climate change.   And yet, in #Budget2022, afforestation, a vital part in reducing our carbon footprint, will receive less funding than 2021   Absolutely outrageous neglect. https://t.co/Ycw0yFOmTi
