id	created_at	full_text
1262790342572756992	2020-05-19 17:00:53+00:00	The council will be reopening Seapoint bathing area and the coastal path to the West Pier today, with Sandycove and the Forty Foot bathing areas reopening on Wednesday.  For more details on what's happening in Phase 1, click here: https://t.co/2sIAvWC5dd https://t.co/hs1k11Qovq
1262747428421120007	2020-05-19 14:10:22+00:00	we can't have a situation where essential childcare for healthcare workers or for others is dependent on what private insurance companies are willing to cover, we need the state to step in, there needs to be a national childcare service and it needs to be insured by the state. https://t.co/QgBeo634sI
1262708765389922305	2020-05-19 11:36:44+00:00	Asked CMO why we have high infection rate in  healthcare workers. 31% here, 15% in Spain/Italy. No answer, nor to more general question re testing regime for healthcare workers.  We need to see the advice that #NPHET are receiving. Have been asking for this since 16/03. #COVID19
1262703372592975872	2020-05-19 11:15:18+00:00	from 200 complaints about lack of physical distancing in work places currently working, not one inspection took place.  we need the HSA to take a proactive role in inspecting workplaces to make sure workers are safe. https://t.co/8PMFMgJCgw
1262685306114969600	2020-05-19 10:03:31+00:00	Attending Covid Cttee for PBP today. Will be questioning CMO/DoH/HSE. Also wrote on Fri to #Dáil business cttee for todays mtg saying we need more cttees to discuss all the urgent issues that  #Covid19Ireland has thrown up - mental health, public transport, job loss, poverty etc.
1262629088981848066	2020-05-19 06:20:07+00:00	To many people are unable to get the covid payment due to anomalies, people working in the gig economy and the arts, people over 66 who have been working and people under 18 who were working are all missing out, these anomalies need to be fixed straight away. https://t.co/cTVHkVWe96
1262447925801766915	2020-05-18 18:20:15+00:00	There should be no return to a 2 tier health service. Join the Campaign for an All Ireland National Health Service launch meeting tomorrow 7pm over on facebook live https://t.co/2gGEkoqsTj
1261344411864055808	2020-05-15 17:15:17+00:00	In Blackrock today supporting Debenhams workers who have been treated awfully by the company.  Their fight is crucial for their rights and for all workers during and after this crisis.  I have raised this in the Dail and will continue to raise it at every opportunity https://t.co/9ztFeHY4Xp
1261315215670390785	2020-05-15 15:19:16+00:00	The importance of arts during this pandemic has not been reflected in the government supports https://t.co/TD7GKSBorF
1261272063202996224	2020-05-15 12:27:47+00:00	@VickyWrites @NWCI @Paschald Hi vicky, can you dm me your number and I'll give you a call
1261224439649312770	2020-05-15 09:18:33+00:00	@NewstalkFM @PatKennyNT @MurphyEoghan dormitory style shared accommodation for homeless must end immediately after #COVIDー19 . Everyone needs own door accommodation from now on. Btw only 27 council houses completed in @dlrcc last year with 5000 on list
1261223199943032832	2020-05-15 09:13:37+00:00	@NewstalkFM @MurphyEoghan co-living development in Dun Laoghaire, 200 box-rooms, site is beng cleared. After #COVID19 such box developments must stop. Empty properties being sat on by speculators, absentee landlords &amp; vulture funds must be taken by govt for public use. @pb4p
1261222526845251584	2020-05-15 09:10:57+00:00	https://t.co/ipEoWPQsxe https://t.co/dIpV8QtVk7
1260958677206532099	2020-05-14 15:42:30+00:00	I requested #dail debate on the plight of arts workers, who face major crisis in Covid19. Debate will start at 7pm. I am scheduled to speak at c. 8.10pm.  Will call for major investment to support the arts and arts workers through crisis. @Campaign4Arts @AideenHoward
1260940648816930821	2020-05-14 14:30:52+00:00	Working people must not be forced to pay the price of this pandemic. https://t.co/w55dHhSNkR
1260920839102443520	2020-05-14 13:12:09+00:00	Have written to @LeoVaradkar this morning insisting that there is a party leaders briefing with health officials before phase 1 of the lifting of restrictions on May 18 particularly because of major health and safety concerns across workplaces.@RTENewsPaulC @fiachkelly @SeanDefoe
1260645965674901505	2020-05-13 18:59:54+00:00	The government needs to bring in a range of supports to ensure taxi drivers can continue to pay their insurance, mortgages, rent etc for the duration of the crisis. also screens and sanitiser needs to be provided by the state to ensure safety of drivers and passengers. https://t.co/dqFILgcw9b
1260619244770938882	2020-05-13 17:13:43+00:00	This runs contrary to health advice to wash hands. Lucky we defeated water charges or people might be reluctant to wash hands. We need to invest in water infrastructure not cut back on essential hygiene. People urged to conserve water amid Covid-19 demand https://t.co/0Ybr49lU1F
1260594481138733056	2020-05-13 15:35:19+00:00	Asked Minister Ross about providing special packages for taxi drivers whose livelihoods have been devastated by the pandemic with 97% of them not able to operate at the moment.  He promises to get back to me in writing.  We'll see!
1260593939943391233	2020-05-13 15:33:10+00:00	Speaking in the #Dáil shortly about the return to work for bus eireann workers who will see a big increase in passengers next week and they just do not have the protocols in place to ensure passengers and drivers are safe.  Lets see what Minister Ross has to say
1260566771607666693	2020-05-13 13:45:13+00:00	The Debenhams workers fight is a fight for every worker, soon thousands of workers could be in similar situations. we need government intervention to save these jobs and to stop these companies treating loyal workers with such disrespect. https://t.co/1uljpYioMb
1260250952231256064	2020-05-12 16:50:15+00:00	In support of #IND2020, @pb4p are calling on the government to accept and implement the demands of @INMO_IRL Nurses need safe staff levels, pay parity, more student nurse places and should all be given the pay increase which they won. #Couragetocare #avoicetolead https://t.co/5wRdd4fVwO
1260105956429565954	2020-05-12 07:14:06+00:00	@morningireland Some large non-essential construction sites have been working for weeks,totally flouting “road map” timeline-there’s no enforcement. Also, I got no report back from Min Harris after reporting allegations of widespread Covid symptoms in Cavan beef plant 10 days ago
1258731040555892737	2020-05-08 12:10:40+00:00	Briefing for parties will be internal but Joe Mc Hugh most likely will do press briefing also. @Ginosocialist going on behalf of @pb4p
1258729475946221568	2020-05-08 12:04:27+00:00	Short notice Ed briefing with Min Joe Mc Hugh at 1.15, obvs on #LeavingCert2020. @pb4p will attend &amp; urge gov to #canceltheleavingcert as we said for weeks &amp; certify based on assessment &amp; open up 3rd level courses based on choice @emma_okelly @SeanDefoe @IrishMirror @IrishTimes
1258475174439108608	2020-05-07 19:13:57+00:00	Talking in Dáil earlier about the importance of a single tier national health service https://t.co/sIuqXGvO3j
1258364345123209216	2020-05-07 11:53:33+00:00	This morning we launched a petitiont to keep the Covid €350 payment until the end of the crisis.  We also want it extended to those who lost their incomes due to #COVID19 including those who work in the gig economy and those over 66 or under 18 who were working before the crisis https://t.co/EqsWdKyAhM
1258337337085513728	2020-05-07 10:06:14+00:00	I Proposed successfully at #Dail business ctte today that plight of workers, performers in Arts, Music Film, etc be debated in Dail next week. Arts workers have been decimated, many not getting #COVID19 payment &amp; face very uncertain future. @Campaign4Arts @TheatreForumIE @pb4p
1257742613450575873	2020-05-05 18:43:01+00:00	https://t.co/JdbTICsv5J
1256665024094973953	2020-05-02 19:21:04+00:00	@olivercallan Keep up the good work @olivercallan. Oliver has satirised everyone on the left, right &amp; centre of politics - comedy and satire are essential to a free and democratic culture. Ever heard of Jonathan Swift?!! The FG bots and thought police should get back in their box.
1256653174859010052	2020-05-02 18:33:59+00:00	This is a total disgrace! We need a massive &amp; PERMANENT increase in health staffing &amp; the HSE will “use” them when they need them on agency contracts!!This is how we treat our heroes!! https://t.co/nJIRgUYVVR
1256613717397123073	2020-05-02 15:57:11+00:00	Asked @LeoVaradkar in #Dail on Thurs why health workers who answer the “call for Ireland” are given worst possible temporary agency contracts with no sick pay. This is how FG reward health workers! Hire em &amp; fire em contracts to make profits for a private agency @pb4p #COVID__19 https://t.co/9KdDtqzrVx
1256584312612433920	2020-05-02 14:00:20+00:00	We've been saying for weeks, gov should cancel the lc, its unfair to put lc students through the stress of sitting this exam. students may have health conditions or find it difficult to study during lockdown, the gov could certify students to allow them carry on with their lives. https://t.co/ECBCTjyKhT
1256573301708783618	2020-05-02 13:16:35+00:00	I asked Tony Holohan &amp; @LeoVaradkar at leaders meeting  this week if we’re doing trials of this treatment here. EU started project in April, preliminary results around the world are promising.We should collect plasma from recovered cases &amp; offer to critical cases #COVID__19 https://t.co/uDfOOuHgda
1256329972823678978	2020-05-01 21:09:41+00:00	Dún Laoghaire Rathdown Town Hall lighting up red for May Day, International Workers Day. It does so out of respect for all of our frontline and essential workers #MayDay2020 #WorkersDay https://t.co/ulcPIqNpXU
1256282430891270150	2020-05-01 18:00:46+00:00	Since Feb 20th we have been asking question on the advice on which the government is basing decisions during the #coronavirus crisis.   we have still not received any answers https://t.co/J3esnAASel
1256268409093918721	2020-05-01 17:05:03+00:00	Our health service needs permanent staff not these temporary contracts which are being offered to the brave people who have stepped up to work in our health service through #oncallforireland https://t.co/ENsVI7wjPb
1256163303694499841	2020-05-01 10:07:24+00:00	This May Day Make The Commitment: Get Organised! join a union! #mayday #mayday2020 #may1st #workersday #joinaunion #organise https://t.co/mQXGDf5e5V
1255905012070350860	2020-04-30 17:01:03+00:00	This Friday at 6pm.  Make 5 minutes of noise for frontline workers, and for:  ➡️15euro living wage  ➡️Trade union recognition  ↘️Decent working conditions https://t.co/OSS9u9V15W
