id	created_at	full_text
1489139369843822592	2022-02-03 07:31:07+00:00	I will be on @LMFMRADIO at 10.30am this morning discussing the Healthcare (Transparent Payments) Bill.   Tune in if you can. 😊📻 https://t.co/8rzwosQFIU
1488848447096688642	2022-02-02 12:15:05+00:00	Pleased to introduce the Healthcare (Transparent Payments) Bill in the Dáil today with @davidcullinane &amp; @SeanCroweTD. The ‘Dopesick’ Bill will provide for greater transparency on payments from pharmaceutical &amp; medical device companies to healthcare professionals &amp; organisations. https://t.co/vkiePqWuzw
1488474597351575555	2022-02-01 11:29:33+00:00	Sinn Féin supports carbon budgets as proposed by CCAC. This is not a licence for Govt. to hike carbon taxes and heap misery on workers &amp; families. They have options and choices to make. If the transition is not just and fair we are bound to failure. #ClimateAction
1488272972591034369	2022-01-31 22:08:22+00:00	⚠️ Children’s Mental Health Services need to be fixed &amp; protected.   No More Apologies, it's time for action.   👉Please support Sinn Féin’s motion in the Dáil this week. https://t.co/rJt4bX3uUq
1487837850192457731	2022-01-30 17:19:20+00:00	Meath remembers 🏴 #BloodySunday50 https://t.co/VZ4oolt7Vl
1486979292739391496	2022-01-28 08:27:44+00:00	Bígí linn. LIVE online event tonight at 8pm to mark the 50th anniversary of Bloody Sunday. The event can be viewed on our Facebook, Twitter and YouTube and at https://t.co/20CrGAahcs https://t.co/SLYyQhe20j
1486739380366630916	2022-01-27 16:34:25+00:00	Update on the National Broadband Plan rollout in #Meath. Frustratingly slow progress so far. Further commitments of increased delivery in the year(s) ahead, but time will tell. I will continue to press Govt. and NBI on it. https://t.co/9GUOUocyFy
1486665534074667009	2022-01-27 11:40:58+00:00	Bígí linn ar an Domhnach 🏴🕯 https://t.co/VKAbNlJA4Y
1486613128368562176	2022-01-27 08:12:44+00:00	I will be on LMFM this morning at 9.45am. Tune in if you can. 😊📻 https://t.co/d2MN5QPmEv
1486365960969797635	2022-01-26 15:50:35+00:00	Great to meet with @NavanCycling last night to discuss all things #activetravel in #Meath. Lots of opportunity to make progress in the county, including with #BoyneGreenway, but frustratingly slow progress to date must be addressed. https://t.co/yepIXJKA0z
1485885170234404868	2022-01-25 08:00:05+00:00	🚌 On public transport for the first time since Covid. Trying to build it into my every week routine - every day I can. (rural Meath - park &amp; ride at Ross Cross). Getting to work on the road is a nice benefit….and the driver’s an old school friend. Nice to say hello.
1485252651029827586	2022-01-23 14:06:41+00:00	"""The pandemic has exposed many vulnerabilities in our society, not least the fact that your home is your sanctuary and that many people don't have a home.  ""We need to ensure there's no going back and that we deliver the change that is really needed now."" - @PearseDoherty   #TWIP https://t.co/LyGMyt8Q5q"
1485102556024090626	2022-01-23 04:10:15+00:00	#fttb
1484840231345999872	2022-01-22 10:47:52+00:00	Really good thread. Terry Pratchett’s boots. It’s expensive to be poor. EVs, retrofits, fresh food, quality clothes, bikes, etc.   Climate policy would do well to realise that. That’s what we mean by a ‘Just Transition’. https://t.co/lfxNIxZaNO
